date,product_code,customer_code,sold_quantity,fiscal_year
2020-08-01,A0320150301,90013122,24,2020
2020-08-01,A0320150301,90013123,8,2020
2020-08-01,A0320150301,90013124,24,2020
2020-08-01,A0320150301,90014135,16,2020
2020-08-01,A0320150301,90014136,14,2020
2020-08-01,A0320150301,90014138,3,2020
2020-08-01,A0320150301,90014139,10,2020
2020-08-01,A0320150301,90014140,20,2020
2020-08-01,A0320150301,90015144,7,2020
2020-08-01,A0320150301,90015146,9,2020
2020-08-01,A0320150301,90015147,16,2020
2020-08-01,A0320150301,90015148,17,2020
2020-08-01,A0320150301,90015150,15,2020
2020-08-01,A0320150301,90016171,22,2020
2020-08-01,A0320150301,90016172,24,2020
2020-08-01,A0320150301,90016174,9,2020
2020-08-01,A0320150301,90016175,21,2020
2020-08-01,A0320150301,90016176,13,2020
2020-08-01,A0320150301,90017050,7,2020
2020-08-01,A0320150301,90017051,17,2020
2020-08-01,A0320150301,90017052,17,2020
2020-08-01,A0320150301,90017054,6,2020
2020-08-01,A0320150301,90017055,4,2020
2020-08-01,A0320150301,90017056,4,2020
2020-08-01,A0320150301,90017058,18,2020
2020-08-01,A0320150301,90017059,13,2020
2020-08-01,A0320150301,90018106,4,2020
2020-08-01,A0320150301,90018107,3,2020
2020-08-01,A0320150301,90018108,11,2020
2020-08-01,A0320150301,90018110,8,2020
2020-08-01,A0320150301,90018111,10,2020
2020-08-01,A0320150301,90018112,5,2020
2020-08-01,A0320150301,90018114,11,2020
2020-08-01,A0320150301,90019202,2,2020
2020-08-01,A0320150301,90019203,1,2020
2020-08-01,A0320150301,90020099,1,2020
2020-08-01,A0320150301,90020102,1,2020
2020-08-01,A0320150301,90020103,1,2020
2020-08-01,A0320150301,90021086,14,2020
2020-08-01,A0320150301,90021087,15,2020
2020-08-01,A0320150301,90021088,31,2020
2020-08-01,A0320150301,90021090,34,2020
2020-08-01,A0320150301,90021091,10,2020
2020-08-01,A0320150301,90021092,27,2020
2020-08-01,A0320150301,90021094,14,2020
2020-08-01,A0320150301,90021095,14,2020
2020-08-01,A0320150301,90022071,118,2020
2020-08-01,A0320150301,90022072,65,2020
2020-08-01,A0320150301,90022074,60,2020
2020-08-01,A0320150301,90022075,92,2020
2020-08-01,A0320150301,90022076,93,2020
2020-08-01,A0320150301,90022078,82,2020
2020-08-01,A0320150301,90022079,86,2020
2020-08-01,A0320150301,90022080,13,2020
2020-08-01,A0320150301,90022082,98,2020
2020-08-01,A0320150301,90022083,70,2020
2020-08-01,A0320150301,90023022,14,2020
2020-08-01,A0320150301,90023023,57,2020
2020-08-01,A0320150301,90023024,32,2020
2020-08-01,A0320150301,90023026,14,2020
2020-08-01,A0320150301,90023027,43,2020
2020-08-01,A0320150301,90023028,49,2020
2020-08-01,A0320150301,90023030,17,2020
2020-08-01,A0320150301,90024183,1,2020
2020-08-01,A0320150301,90027207,12,2020
2020-09-01,A0320150301,70002017,108,2021
2020-09-01,A0320150301,70002018,192,2021
2020-09-01,A0320150301,70003181,55,2021
2020-09-01,A0320150301,70003182,62,2021
2020-09-01,A0320150301,70004069,14,2021
2020-09-01,A0320150301,70004070,7,2021
2020-09-01,A0320150301,70005163,15,2021
2020-09-01,A0320150301,70006157,33,2021
2020-09-01,A0320150301,70006158,16,2021
2020-09-01,A0320150301,70007198,81,2021
2020-09-01,A0320150301,70007199,106,2021
2020-09-01,A0320150301,70008169,31,2021
2020-09-01,A0320150301,70008170,10,2021
2020-09-01,A0320150301,70009133,33,2021
2020-09-01,A0320150301,70009134,8,2021
2020-09-01,A0320150301,70010047,5,2021
2020-09-01,A0320150301,70011193,23,2021
2020-09-01,A0320150301,70011194,41,2021
2020-09-01,A0320150301,70012042,22,2021
2020-09-01,A0320150301,70012043,25,2021
2020-09-01,A0320150301,70013125,10,2021
2020-09-01,A0320150301,70013126,33,2021
2020-09-01,A0320150301,70014142,13,2021
2020-09-01,A0320150301,70014143,21,2021
2020-09-01,A0320150301,70015151,28,2021
2020-09-01,A0320150301,70016177,14,2021
2020-09-01,A0320150301,70016178,17,2021
2020-09-01,A0320150301,70018115,20,2021
2020-09-01,A0320150301,70022085,123,2021
2020-09-01,A0320150301,70023031,19,2021
2020-09-01,A0320150301,70026206,7,2021
2020-09-01,A0320150301,80001019,353,2021
2020-09-01,A0320150301,80006154,228,2021
2020-09-01,A0320150301,80006155,64,2021
2020-09-01,A0320150301,80007195,63,2021
2020-09-01,A0320150301,90001021,54,2021
2020-09-01,A0320150301,90002001,91,2021
2020-09-01,A0320150301,90002002,146,2021
2020-09-01,A0320150301,90002003,68,2021
2020-09-01,A0320150301,90002005,196,2021
2020-09-01,A0320150301,90002006,230,2021
2020-09-01,A0320150301,90002007,89,2021
2020-09-01,A0320150301,90002009,186,2021
2020-09-01,A0320150301,90002010,57,2021
2020-09-01,A0320150301,90002011,159,2021
2020-09-01,A0320150301,90002013,170,2021
2020-09-01,A0320150301,90002014,216,2021
2020-09-01,A0320150301,90002015,41,2021
2020-09-01,A0320150301,90003179,29,2021
2020-09-01,A0320150301,90004061,8,2021
2020-09-01,A0320150301,90004062,7,2021
2020-09-01,A0320150301,90004063,16,2021
2020-09-01,A0320150301,90004065,3,2021
2020-09-01,A0320150301,90004066,10,2021
2020-09-01,A0320150301,90004067,19,2021
2020-09-01,A0320150301,90005159,14,2021
2020-09-01,A0320150301,90005161,15,2021
2020-09-01,A0320150301,90005162,15,2021
2020-09-01,A0320150301,90006153,14,2021
2020-09-01,A0320150301,90007197,82,2021
2020-09-01,A0320150301,90008165,82,2021
2020-09-01,A0320150301,90008166,12,2021
2020-09-01,A0320150301,90008167,67,2021
2020-09-01,A0320150301,90009127,5,2021
2020-09-01,A0320150301,90009129,17,2021
2020-09-01,A0320150301,90009130,6,2021
2020-09-01,A0320150301,90009131,26,2021
2020-09-01,A0320150301,90010045,35,2021
2020-09-01,A0320150301,90010046,19,2021
2020-09-01,A0320150301,90011185,47,2021
2020-09-01,A0320150301,90011186,51,2021
2020-09-01,A0320150301,90011187,46,2021
2020-09-01,A0320150301,90011189,56,2021
2020-09-01,A0320150301,90011190,38,2021
2020-09-01,A0320150301,90011191,33,2021
2020-09-01,A0320150301,90012033,16,2021
2020-09-01,A0320150301,90012034,13,2021
2020-09-01,A0320150301,90012035,28,2021
2020-09-01,A0320150301,90012037,20,2021
2020-09-01,A0320150301,90012038,17,2021
2020-09-01,A0320150301,90012039,36,2021
2020-09-01,A0320150301,90012041,32,2021
2020-09-01,A0320150301,90013117,9,2021
2020-09-01,A0320150301,90013118,11,2021
2020-09-01,A0320150301,90013119,10,2021
2020-09-01,A0320150301,90013121,31,2021
2020-09-01,A0320150301,90013122,35,2021
2020-09-01,A0320150301,90013123,26,2021
2020-09-01,A0320150301,90014135,23,2021
2020-09-01,A0320150301,90014137,18,2021
2020-09-01,A0320150301,90014138,3,2021
2020-09-01,A0320150301,90014139,25,2021
2020-09-01,A0320150301,90014141,19,2021
2020-09-01,A0320150301,90015145,16,2021
2020-09-01,A0320150301,90015146,38,2021
2020-09-01,A0320150301,90015147,17,2021
2020-09-01,A0320150301,90015149,13,2021
2020-09-01,A0320150301,90015150,36,2021
2020-09-01,A0320150301,90016171,18,2021
2020-09-01,A0320150301,90016173,18,2021
2020-09-01,A0320150301,90016174,10,2021
2020-09-01,A0320150301,90016175,3,2021
2020-09-01,A0320150301,90017049,10,2021
2020-09-01,A0320150301,90017050,15,2021
2020-09-01,A0320150301,90017051,8,2021
2020-09-01,A0320150301,90017053,12,2021
2020-09-01,A0320150301,90017054,4,2021
2020-09-01,A0320150301,90017055,7,2021
2020-09-01,A0320150301,90017057,6,2021
2020-09-01,A0320150301,90017058,9,2021
2020-09-01,A0320150301,90017059,10,2021
2020-09-01,A0320150301,90018105,11,2021
2020-09-01,A0320150301,90018106,15,2021
2020-09-01,A0320150301,90018107,21,2021
2020-09-01,A0320150301,90018109,26,2021
2020-09-01,A0320150301,90018110,23,2021
2020-09-01,A0320150301,90018111,19,2021
2020-09-01,A0320150301,90018113,24,2021
2020-09-01,A0320150301,90018114,31,2021
2020-09-01,A0320150301,90019201,2,2021
2020-09-01,A0320150301,90019202,2,2021
2020-09-01,A0320150301,90019203,3,2021
2020-09-01,A0320150301,90020097,8,2021
2020-09-01,A0320150301,90020098,2,2021
2020-09-01,A0320150301,90020099,9,2021
2020-09-01,A0320150301,90020101,9,2021
2020-09-01,A0320150301,90020102,6,2021
2020-09-01,A0320150301,90020103,10,2021
2020-09-01,A0320150301,90021086,14,2021
2020-09-01,A0320150301,90021087,11,2021
2020-09-01,A0320150301,90021089,41,2021
2020-09-01,A0320150301,90021090,43,2021
2020-09-01,A0320150301,90021091,67,2021
2020-09-01,A0320150301,90021093,23,2021
2020-09-01,A0320150301,90021094,67,2021
2020-09-01,A0320150301,90021095,63,2021
2020-09-01,A0320150301,90022071,127,2021
2020-09-01,A0320150301,90022073,121,2021
2020-09-01,A0320150301,90022074,171,2021
2020-09-01,A0320150301,90022075,61,2021
2020-09-01,A0320150301,90022077,157,2021
2020-09-01,A0320150301,90022078,103,2021
2020-09-01,A0320150301,90022079,58,2021
2020-09-01,A0320150301,90022081,35,2021
2020-09-01,A0320150301,90022082,99,2021
2020-09-01,A0320150301,90022083,61,2021
2020-09-01,A0320150301,90023022,71,2021
2020-09-01,A0320150301,90023023,100,2021
2020-09-01,A0320150301,90023025,35,2021
2020-09-01,A0320150301,90023026,72,2021
2020-09-01,A0320150301,90023027,26,2021
2020-09-01,A0320150301,90023029,23,2021
2020-09-01,A0320150301,90023030,72,2021
2020-09-01,A0320150301,90024183,1,2021
2020-09-01,A0320150301,90025209,5,2021
2020-09-01,A0320150301,90026205,3,2021
2020-09-01,A0320150301,90027207,3,2021
2020-10-01,A0320150301,70002017,34,2021
2020-10-01,A0320150301,70002018,204,2021
2020-10-01,A0320150301,70003181,114,2021
2020-10-01,A0320150301,70003182,54,2021
2020-10-01,A0320150301,70004069,22,2021
2020-10-01,A0320150301,70004070,14,2021
2020-10-01,A0320150301,70006157,90,2021
2020-10-01,A0320150301,70006158,22,2021
2020-10-01,A0320150301,70007198,114,2021
2020-10-01,A0320150301,70008169,34,2021
2020-10-01,A0320150301,70008170,58,2021
2020-10-01,A0320150301,70009133,12,2021
2020-10-01,A0320150301,70009134,23,2021
2020-10-01,A0320150301,70010048,47,2021
2020-10-01,A0320150301,70011193,68,2021
2020-10-01,A0320150301,70011194,72,2021
2020-10-01,A0320150301,70012042,33,2021
2020-10-01,A0320150301,70013125,24,2021
2020-10-01,A0320150301,70013126,37,2021
2020-10-01,A0320150301,70014142,4,2021
2020-10-01,A0320150301,70015152,40,2021
2020-10-01,A0320150301,70016177,12,2021
2020-10-01,A0320150301,70016178,4,2021
2020-10-01,A0320150301,70017060,7,2021
2020-10-01,A0320150301,70019204,12,2021
2020-10-01,A0320150301,70020104,10,2021
2020-10-01,A0320150301,70021096,10,2021
2020-10-01,A0320150301,70022084,52,2021
2020-10-01,A0320150301,70022085,169,2021
2020-10-01,A0320150301,70023032,59,2021
2020-10-01,A0320150301,70026206,2,2021
2020-10-01,A0320150301,70027208,6,2021
2020-10-01,A0320150301,80006154,326,2021
2020-10-01,A0320150301,80007196,459,2021
2020-10-01,A0320150301,90001020,95,2021
2020-10-01,A0320150301,90001021,34,2021
2020-10-01,A0320150301,90002001,125,2021
2020-10-01,A0320150301,90002002,205,2021
2020-10-01,A0320150301,90002004,281,2021
2020-10-01,A0320150301,90002005,181,2021
2020-10-01,A0320150301,90002006,107,2021
2020-10-01,A0320150301,90002008,101,2021
2020-10-01,A0320150301,90002009,202,2021
2020-10-01,A0320150301,90002010,189,2021
2020-10-01,A0320150301,90002012,230,2021
2020-10-01,A0320150301,90002013,123,2021
2020-10-01,A0320150301,90002014,161,2021
2020-10-01,A0320150301,90002016,271,2021
2020-10-01,A0320150301,90003180,120,2021
2020-10-01,A0320150301,90004061,16,2021
2020-10-01,A0320150301,90004062,12,2021
2020-10-01,A0320150301,90004064,9,2021
2020-10-01,A0320150301,90004065,19,2021
2020-10-01,A0320150301,90004066,8,2021
2020-10-01,A0320150301,90004068,16,2021
2020-10-01,A0320150301,90005160,35,2021
2020-10-01,A0320150301,90005161,33,2021
2020-10-01,A0320150301,90005162,27,2021
2020-10-01,A0320150301,90006153,42,2021
2020-10-01,A0320150301,90006156,67,2021
2020-10-01,A0320150301,90007197,116,2021
2020-10-01,A0320150301,90008164,39,2021
2020-10-01,A0320150301,90008165,113,2021
2020-10-01,A0320150301,90008166,65,2021
2020-10-01,A0320150301,90008168,94,2021
2020-10-01,A0320150301,90009128,34,2021
2020-10-01,A0320150301,90009129,16,2021
2020-10-01,A0320150301,90009130,45,2021
2020-10-01,A0320150301,90009132,17,2021
2020-10-01,A0320150301,90010044,23,2021
2020-10-01,A0320150301,90010045,9,2021
2020-10-01,A0320150301,90010046,25,2021
2020-10-01,A0320150301,90011185,86,2021
2020-10-01,A0320150301,90011186,9,2021
2020-10-01,A0320150301,90011188,12,2021
2020-10-01,A0320150301,90011189,22,2021
2020-10-01,A0320150301,90011190,34,2021
2020-10-01,A0320150301,90011192,41,2021
2020-10-01,A0320150301,90012033,41,2021
2020-10-01,A0320150301,90012034,22,2021
2020-10-01,A0320150301,90012036,31,2021
2020-10-01,A0320150301,90012037,46,2021
2020-10-01,A0320150301,90012038,37,2021
2020-10-01,A0320150301,90012040,11,2021
2020-10-01,A0320150301,90012041,12,2021
2020-10-01,A0320150301,90013116,37,2021
2020-10-01,A0320150301,90013117,34,2021
2020-10-01,A0320150301,90013118,33,2021
2020-10-01,A0320150301,90013120,42,2021
2020-10-01,A0320150301,90013121,8,2021
2020-10-01,A0320150301,90013122,19,2021
2020-10-01,A0320150301,90013124,26,2021
2020-10-01,A0320150301,90014136,35,2021
2020-10-01,A0320150301,90014137,5,2021
2020-10-01,A0320150301,90014138,25,2021
2020-10-01,A0320150301,90014140,29,2021
2020-10-01,A0320150301,90014141,5,2021
2020-10-01,A0320150301,90015144,66,2021
2020-10-01,A0320150301,90015145,14,2021
2020-10-01,A0320150301,90015146,9,2021
2020-10-01,A0320150301,90015148,61,2021
2020-10-01,A0320150301,90015149,26,2021
2020-10-01,A0320150301,90015150,18,2021
2020-10-01,A0320150301,90016172,19,2021
2020-10-01,A0320150301,90016173,7,2021
2020-10-01,A0320150301,90016174,24,2021
2020-10-01,A0320150301,90016176,9,2021
2020-10-01,A0320150301,90017049,37,2021
2020-10-01,A0320150301,90017050,11,2021
2020-10-01,A0320150301,90017052,20,2021
2020-10-01,A0320150301,90017053,4,2021
2020-10-01,A0320150301,90017054,19,2021
2020-10-01,A0320150301,90017056,21,2021
2020-10-01,A0320150301,90017057,4,2021
2020-10-01,A0320150301,90017058,13,2021
2020-10-01,A0320150301,90018105,44,2021
2020-10-01,A0320150301,90018106,7,2021
2020-10-01,A0320150301,90018108,17,2021
2020-10-01,A0320150301,90018109,19,2021
2020-10-01,A0320150301,90018110,20,2021
2020-10-01,A0320150301,90018112,7,2021
2020-10-01,A0320150301,90018113,12,2021
2020-10-01,A0320150301,90018114,9,2021
2020-10-01,A0320150301,90019200,7,2021
2020-10-01,A0320150301,90019201,10,2021
2020-10-01,A0320150301,90019202,9,2021
2020-10-01,A0320150301,90020097,3,2021
2020-10-01,A0320150301,90020098,11,2021
2020-10-01,A0320150301,90020100,3,2021
2020-10-01,A0320150301,90020101,12,2021
2020-10-01,A0320150301,90020102,14,2021
2020-10-01,A0320150301,90021086,22,2021
2020-10-01,A0320150301,90021088,42,2021
2020-10-01,A0320150301,90021089,16,2021
2020-10-01,A0320150301,90021090,78,2021
2020-10-01,A0320150301,90021092,50,2021
2020-10-01,A0320150301,90021093,56,2021
2020-10-01,A0320150301,90021094,28,2021
2020-10-01,A0320150301,90022072,54,2021
2020-10-01,A0320150301,90022073,66,2021
2020-10-01,A0320150301,90022074,105,2021
2020-10-01,A0320150301,90022076,71,2021
2020-10-01,A0320150301,90022077,54,2021
2020-10-01,A0320150301,90022078,190,2021
2020-10-01,A0320150301,90022080,32,2021
2020-10-01,A0320150301,90022081,240,2021
2020-10-01,A0320150301,90022082,221,2021
2020-10-01,A0320150301,90023022,62,2021
2020-10-01,A0320150301,90023024,56,2021
2020-10-01,A0320150301,90023025,18,2021
2020-10-01,A0320150301,90023026,31,2021
2020-10-01,A0320150301,90023028,35,2021
2020-10-01,A0320150301,90023029,51,2021
2020-10-01,A0320150301,90023030,12,2021
2020-10-01,A0320150301,90024184,7,2021
2020-10-01,A0320150301,90025209,6,2021
2020-10-01,A0320150301,90026205,2,2021
2020-11-01,A0320150301,70002017,265,2021
2020-11-01,A0320150301,70003181,194,2021
2020-11-01,A0320150301,70004069,3,2021
2020-11-01,A0320150301,70005163,30,2021
2020-11-01,A0320150301,70006157,90,2021
2020-11-01,A0320150301,70007199,140,2021
2020-11-01,A0320150301,70008169,138,2021
2020-11-01,A0320150301,70009133,56,2021
2020-11-01,A0320150301,70010047,10,2021
2020-11-01,A0320150301,70010048,48,2021
2020-11-01,A0320150301,70011193,75,2021
2020-11-01,A0320150301,70012043,48,2021
2020-11-01,A0320150301,70013125,26,2021
2020-11-01,A0320150301,70014143,34,2021
2020-11-01,A0320150301,70015151,15,2021
2020-11-01,A0320150301,70015152,13,2021
2020-11-01,A0320150301,70016177,15,2021
2020-11-01,A0320150301,70017060,13,2021
2020-11-01,A0320150301,70018115,42,2021
2020-11-01,A0320150301,70019204,8,2021
2020-11-01,A0320150301,70020104,7,2021
2020-11-01,A0320150301,70021096,110,2021
2020-11-01,A0320150301,70022084,172,2021
2020-11-01,A0320150301,70022085,99,2021
2020-11-01,A0320150301,70023031,49,2021
2020-11-01,A0320150301,70023032,98,2021
2020-11-01,A0320150301,70027208,12,2021
2020-11-01,A0320150301,80001019,157,2021
2020-11-01,A0320150301,80006155,227,2021
2020-11-01,A0320150301,80007195,151,2021
2020-11-01,A0320150301,80007196,311,2021
2020-11-01,A0320150301,90001020,16,2021
2020-11-01,A0320150301,90001021,120,2021
2020-11-01,A0320150301,90002001,133,2021
2020-11-01,A0320150301,90002003,159,2021
2020-11-01,A0320150301,90002004,359,2021
2020-11-01,A0320150301,90002005,157,2021
2020-11-01,A0320150301,90002007,398,2021
2020-11-01,A0320150301,90002008,282,2021
2020-11-01,A0320150301,90002009,144,2021
2020-11-01,A0320150301,90002011,143,2021
2020-11-01,A0320150301,90002012,313,2021
2020-11-01,A0320150301,90002013,62,2021
2020-11-01,A0320150301,90002015,336,2021
2020-11-01,A0320150301,90002016,96,2021
2020-11-01,A0320150301,90003179,96,2021
2020-11-01,A0320150301,90003180,27,2021
2020-11-01,A0320150301,90004061,28,2021
2020-11-01,A0320150301,90004063,3,2021
2020-11-01,A0320150301,90004064,6,2021
2020-11-01,A0320150301,90004065,14,2021
2020-11-01,A0320150301,90004067,45,2021
2020-11-01,A0320150301,90004068,15,2021
2020-11-01,A0320150301,90005159,10,2021
2020-11-01,A0320150301,90005160,23,2021
2020-11-01,A0320150301,90005161,36,2021
2020-11-01,A0320150301,90006153,73,2021
2020-11-01,A0320150301,90006156,64,2021
2020-11-01,A0320150301,90007197,178,2021
2020-11-01,A0320150301,90008164,134,2021
2020-11-01,A0320150301,90008165,17,2021
2020-11-01,A0320150301,90008167,120,2021
2020-11-01,A0320150301,90008168,62,2021
2020-11-01,A0320150301,90009127,45,2021
2020-11-01,A0320150301,90009128,10,2021
2020-11-01,A0320150301,90009129,42,2021
2020-11-01,A0320150301,90009131,33,2021
2020-11-01,A0320150301,90009132,45,2021
2020-11-01,A0320150301,90010044,56,2021
2020-11-01,A0320150301,90010045,9,2021
2020-11-01,A0320150301,90011185,49,2021
2020-11-01,A0320150301,90011187,86,2021
2020-11-01,A0320150301,90011188,94,2021
2020-11-01,A0320150301,90011189,24,2021
2020-11-01,A0320150301,90011191,92,2021
2020-11-01,A0320150301,90011192,34,2021
2020-11-01,A0320150301,90012033,19,2021
2020-11-01,A0320150301,90012035,15,2021
2020-11-01,A0320150301,90012036,64,2021
2020-11-01,A0320150301,90012037,26,2021
2020-11-01,A0320150301,90012039,57,2021
2020-11-01,A0320150301,90012040,10,2021
2020-11-01,A0320150301,90012041,39,2021
2020-11-01,A0320150301,90013116,7,2021
2020-11-01,A0320150301,90013117,34,2021
2020-11-01,A0320150301,90013119,11,2021
2020-11-01,A0320150301,90013120,46,2021
2020-11-01,A0320150301,90013121,55,2021
2020-11-01,A0320150301,90013123,43,2021
2020-11-01,A0320150301,90013124,6,2021
2020-11-01,A0320150301,90014135,45,2021
2020-11-01,A0320150301,90014136,33,2021
2020-11-01,A0320150301,90014137,33,2021
2020-11-01,A0320150301,90014139,19,2021
2020-11-01,A0320150301,90014140,39,2021
2020-11-01,A0320150301,90014141,21,2021
2020-11-01,A0320150301,90015144,32,2021
2020-11-01,A0320150301,90015145,85,2021
2020-11-01,A0320150301,90015147,39,2021
2020-11-01,A0320150301,90015148,66,2021
2020-11-01,A0320150301,90015149,15,2021
2020-11-01,A0320150301,90016171,30,2021
2020-11-01,A0320150301,90016172,31,2021
2020-11-01,A0320150301,90016173,18,2021
2020-11-01,A0320150301,90016175,31,2021
2020-11-01,A0320150301,90016176,17,2021
2020-11-01,A0320150301,90017049,50,2021
2020-11-01,A0320150301,90017051,24,2021
2020-11-01,A0320150301,90017052,11,2021
2020-11-01,A0320150301,90017053,29,2021
2020-11-01,A0320150301,90017055,38,2021
2020-11-01,A0320150301,90017056,20,2021
2020-11-01,A0320150301,90017057,29,2021
2020-11-01,A0320150301,90017059,49,2021
2020-11-01,A0320150301,90018105,23,2021
2020-11-01,A0320150301,90018107,55,2021
2020-11-01,A0320150301,90018108,12,2021
2020-11-01,A0320150301,90018109,14,2021
2020-11-01,A0320150301,90018111,38,2021
2020-11-01,A0320150301,90018112,10,2021
2020-11-01,A0320150301,90018113,29,2021
2020-11-01,A0320150301,90019200,14,2021
2020-11-01,A0320150301,90019201,15,2021
2020-11-01,A0320150301,90019203,2,2021
2020-11-01,A0320150301,90020097,13,2021
2020-11-01,A0320150301,90020099,8,2021
2020-11-01,A0320150301,90020100,2,2021
2020-11-01,A0320150301,90020101,6,2021
2020-11-01,A0320150301,90020103,17,2021
2020-11-01,A0320150301,90021087,24,2021
2020-11-01,A0320150301,90021088,36,2021
2020-11-01,A0320150301,90021089,110,2021
2020-11-01,A0320150301,90021091,72,2021
2020-11-01,A0320150301,90021092,79,2021
2020-11-01,A0320150301,90021093,104,2021
2020-11-01,A0320150301,90021095,24,2021
2020-11-01,A0320150301,90022071,212,2021
2020-11-01,A0320150301,90022072,77,2021
2020-11-01,A0320150301,90022073,237,2021
2020-11-01,A0320150301,90022075,187,2021
2020-11-01,A0320150301,90022076,118,2021
2020-11-01,A0320150301,90022077,267,2021
2020-11-01,A0320150301,90022079,239,2021
2020-11-01,A0320150301,90022080,277,2021
2020-11-01,A0320150301,90022081,155,2021
2020-11-01,A0320150301,90022083,106,2021
2020-11-01,A0320150301,90023023,114,2021
2020-11-01,A0320150301,90023024,49,2021
2020-11-01,A0320150301,90023025,33,2021
2020-11-01,A0320150301,90023027,53,2021
2020-11-01,A0320150301,90023028,70,2021
2020-11-01,A0320150301,90023029,15,2021
2020-11-01,A0320150301,90024183,6,2021
2020-11-01,A0320150301,90024184,11,2021
2020-11-01,A0320150301,90025209,4,2021
2020-11-01,A0320150301,90026205,3,2021
2020-11-01,A0320150301,90027207,18,2021
2020-12-01,A0320150301,70002018,260,2021
2020-12-01,A0320150301,70003182,151,2021
2020-12-01,A0320150301,70004070,6,2021
2020-12-01,A0320150301,70005163,23,2021
2020-12-01,A0320150301,70006158,101,2021
2020-12-01,A0320150301,70007198,196,2021
2020-12-01,A0320150301,70007199,139,2021
2020-12-01,A0320150301,70008170,51,2021
2020-12-01,A0320150301,70009134,53,2021
2020-12-01,A0320150301,70010047,69,2021
2020-12-01,A0320150301,70010048,32,2021
2020-12-01,A0320150301,70011194,24,2021
2020-12-01,A0320150301,70012042,21,2021
2020-12-01,A0320150301,70012043,54,2021
2020-12-01,A0320150301,70013126,10,2021
2020-12-01,A0320150301,70014142,42,2021
2020-12-01,A0320150301,70014143,10,2021
2020-12-01,A0320150301,70015151,59,2021
2020-12-01,A0320150301,70015152,18,2021
2020-12-01,A0320150301,70016178,13,2021
2020-12-01,A0320150301,70017060,37,2021
2020-12-01,A0320150301,70018115,55,2021
2020-12-01,A0320150301,70019204,16,2021
2020-12-01,A0320150301,70020104,15,2021
2020-12-01,A0320150301,70021096,16,2021
2020-12-01,A0320150301,70022084,276,2021
2020-12-01,A0320150301,70023031,83,2021
2020-12-01,A0320150301,70023032,88,2021
2020-12-01,A0320150301,70026206,20,2021
2020-12-01,A0320150301,70027208,6,2021
2020-12-01,A0320150301,80001019,624,2021
2020-12-01,A0320150301,80006154,60,2021
2020-12-01,A0320150301,80006155,464,2021
2020-12-01,A0320150301,80007195,160,2021
2020-12-01,A0320150301,80007196,599,2021
2020-12-01,A0320150301,90001020,123,2021
2020-12-01,A0320150301,90002002,364,2021
2020-12-01,A0320150301,90002003,75,2021
2020-12-01,A0320150301,90002004,52,2021
2020-12-01,A0320150301,90002006,197,2021
2020-12-01,A0320150301,90002007,249,2021
2020-12-01,A0320150301,90002008,534,2021
2020-12-01,A0320150301,90002010,412,2021
2020-12-01,A0320150301,90002011,85,2021
2020-12-01,A0320150301,90002012,192,2021
2020-12-01,A0320150301,90002014,439,2021
2020-12-01,A0320150301,90002015,219,2021
2020-12-01,A0320150301,90002016,332,2021
2020-12-01,A0320150301,90003179,89,2021
2020-12-01,A0320150301,90003180,91,2021
2020-12-01,A0320150301,90004062,9,2021
2020-12-01,A0320150301,90004063,18,2021
2020-12-01,A0320150301,90004064,10,2021
2020-12-01,A0320150301,90004066,29,2021
2020-12-01,A0320150301,90004067,14,2021
2020-12-01,A0320150301,90004068,27,2021
2020-12-01,A0320150301,90005159,25,2021
2020-12-01,A0320150301,90005160,20,2021
2020-12-01,A0320150301,90005162,42,2021
2020-12-01,A0320150301,90006156,63,2021
2020-12-01,A0320150301,90008164,28,2021
2020-12-01,A0320150301,90008166,143,2021
2020-12-01,A0320150301,90008167,36,2021
2020-12-01,A0320150301,90008168,27,2021
2020-12-01,A0320150301,90009127,18,2021
2020-12-01,A0320150301,90009128,34,2021
2020-12-01,A0320150301,90009130,35,2021
2020-12-01,A0320150301,90009131,62,2021
2020-12-01,A0320150301,90009132,55,2021
2020-12-01,A0320150301,90010044,37,2021
2020-12-01,A0320150301,90010046,37,2021
2020-12-01,A0320150301,90011186,30,2021
2020-12-01,A0320150301,90011187,120,2021
2020-12-01,A0320150301,90011188,45,2021
2020-12-01,A0320150301,90011190,118,2021
2020-12-01,A0320150301,90011191,119,2021
2020-12-01,A0320150301,90011192,125,2021
2020-12-01,A0320150301,90012034,40,2021
2020-12-01,A0320150301,90012035,29,2021
2020-12-01,A0320150301,90012036,11,2021
2020-12-01,A0320150301,90012038,18,2021
2020-12-01,A0320150301,90012039,65,2021
2020-12-01,A0320150301,90012040,62,2021
2020-12-01,A0320150301,90013116,53,2021
2020-12-01,A0320150301,90013118,61,2021
2020-12-01,A0320150301,90013119,27,2021
2020-12-01,A0320150301,90013120,43,2021
2020-12-01,A0320150301,90013122,26,2021
2020-12-01,A0320150301,90013123,18,2021
2020-12-01,A0320150301,90013124,12,2021
2020-12-01,A0320150301,90014135,39,2021
2020-12-01,A0320150301,90014136,13,2021
2020-12-01,A0320150301,90014138,5,2021
2020-12-01,A0320150301,90014139,20,2021
2020-12-01,A0320150301,90014140,29,2021
2020-12-01,A0320150301,90015144,89,2021
2020-12-01,A0320150301,90015146,24,2021
2020-12-01,A0320150301,90015147,25,2021
2020-12-01,A0320150301,90015148,79,2021
